NOME,TIPO
SYRIAN ARAB AIR DEFENSE FORCES,J
SYRIAN ARAB NAVY,J
SYRIAN ARAB REPUBLICAN GUARD,J
AHMADBALLUL,F
SYRIAN AIR FORCE,J
BADIMUALLA,F
DUREIDDURGHAM,F
MAMUNHAMDAN,F
ALIGHANEM,F
ALIAL-ZAFIR,F
MUHAMMAD RAMIZTURJUMAN,F
AHMADAL-HAMO,F
ALIHAMMUD,F
PAVEL VALENTINOVICHSHPEROV,F
ABDALLAH FAYSALSADIQ AL-AHDAL,F
RAHMAH CHARITABLE ORGANIZATION,J
SE GONKIM,F
TORIBIO ALBERTOLUGO LEON,F
MICHAEL MAKUEILUETH,F
TARCELALOYA VILCHEZ,F
ABDULLAH AHMEDAL-MESHEDANI,F
BASILHASSAN,F
ABDELILAHHIMICH,F
"INSTITUT STROIPROEKT, AO",J
AL-HASANALI ALI ABKAR,F
FLORES DRUG TRAFFICKING ORGANIZATION,J
RAULFLORES HERNANDEZ,F
MOISESFLORES ESPARZA,F
SAULFLORES TINAJERO,F
FELIPEFLORES GOMEZ,F
DIEGOAYALA ROMERO,F
VICTOR MANUELCARRANZA ZEPEDA,F
HUGO IVANCARRANZA ZEPEDA,F
LINDA ELIZABETHCAMPOS TIRADO,F
EFRAINCARO URIAS,F
OMARCARO URIAS,F
JOSE ANTONIOCORDERO CARDENAS,F
OSCAR ARMANDOJIMENEZ HERNANDEZ,F
"KARST, OOO",J
CRIMEAN RAILWAY,J
CRIMEAN PORTS,J
JIANZHANG,F
ZARON BIO-TECH (ASIA) LIMITED,J
FERNANDO GUSTAVOALVAREZ PERALTA,F
MARIA ICELACHAVEZ MARTINEZ,F
SENDYFLORES CASTRO,F
MARIO ALBERTOFERNANDEZ SANTANA,F
"A & S CARRIER INTERNACIONAL, S.A. DE C.V.",J
"BOUNGALOWS VILLA AZUL, S.A. DE C.V.",J
"CAMELIAS BAR, S.A. DE C.V.",J
"CLUB DEPORTIVO MORUMBI, ASOCIACION CIVIL",J
"COMERCIALIZADORA CHAPALA AJIJIC, S.A. DE C.V.",J
"COMERCIALIZADORA E IMPORTADORA YESSI, S.A. DE C.V.",J
"CONSORCIO LUNALO, S.A. DE C.V.",J
"CONSORCIO NUJOMA, SOCIEDAD CIVIL",J
"CONSORCIO RIRFUS, S.A. DE C.V.",J
"CORPORATIVO ARZACA, S.C.",J
"CORPORATIVO FEARFI, S.A. DE C.V.",J
"CORPORATIVO INMOBILIARIO UNIVERSAL, S.A. DE C.V.",J
"CORPORATIVO SOSVAL, S.A. DE C.V.",J
GRAND CASINO,J
"CIRCULO REPRESENTACIONES INTERNACIONALES, S. DE R.L. DE C.V.",J
"EVENTOS LA MORA, S.A. DE C.V.",J
"FC GRUPO EMPRESARIAL, S.A. DE C.V.",J
"GRUPO EGMONT, S.A. DE C.V.",J
"GRUPO GASOLINERO COJIM, S.A. DE C.V.",J
"GRUPO PRODUCSIL, S.P.R. DE R.L. DE C.V.",J
"INMOBILIARIA FLORES CASTRO, S. DE R.L. DE C.V.",J
"LOLA LOLITA 1110, S. DE R.L. DE C.V.",J
"MARIMBA ENTERTAINMENT, S.R.L. DE C.V.",J
SOLID LTD,J
"NOCTURNUM INC, S. DE R.L. DE C.V.",J
LLC RUSCHEMTRADE,J
TRANS-FLOT JSC,J
TRANSPETROCHART CO LTD,J
"RESTAURANT FOLKLOR Y CANTINA, S.A. DE C.V.",J
MARSHAL ZHUKOV,J
"RODRIGUEZ LOPEZ, S.A. DE C.V.",J
STALINGRAD,J
"SERVICIOS EMPRESARIALES SODA, S.A. DE C.V.",J
"MONTALVA INMOBILIARIA, S.A. DE C.V.",J
"SERVICIOS EMPRESARIALES FICIE, S.A. DE C.V.",J
FAWAZ MUHAMMADJUBAYR AL-RAWI,F
HANIFA MONEY EXCHANGE OFFICE,J
SELSELAT AL THAHAB,J
KALEVMUTONDO,F
EVARISTEBOSHAB,F
KIRILL MIKHAILOVICHKOVALCHUK,F
MUHAMMADIBRAHIM,F
DMITRI ALEKSEEVICHLEBEDEV,F
DMITRI FLEROVICHMANSUROV,F
MIKHAIL ALEKSEEVICHKLISHIN,F
OLEG ALEKSANDROVICHMINAEV,F
MIKHAIL ALEKSANDROVICHDEDOV,F
YEVGENIY VIKTOROVICHPRIGOZHIN,F
GENNADY NIKOLAEVICHPLAKSIN,F
ANDREY KONSTANTINOVICHLUGOVOY,F
DMITRIKOVTUN,F
ALEXANDER IVANOVICHBASTRYKIN,F
SALECK OULD CHEIKHMOHAMEDOU,F
STANISLAV EVGENIEVICHGORDIEVSKY,F
ALI AHMIDAHAL-SAFRANI,F
ABD AL HADIZARQUN,F
AL-HISN,J
AL-QASIUN,J
ADIBMUHANNA,F
ELENAAPANASENKO,F
NIKOLAYAKHLOMOV,F
IRINAKOZHENKOVA,F
ANDREYDUBINYAK,F
ELENAZHIROVA,F
DMITRIYMITYAEV,F
LEONIDRESHETNIKOV,F
SYRISS,J
CHAM WINGS AIRLINES,J
TECHNOLAB,J
AZIZALLOUCH,F
BAYANBITAR,F
FRANCOISOLENGA,F
SAFARI CLUB,J
BASSAM AHMADAL-HASRI,F
IYAD NAZMI SALIHKHALIL,F
MUHAMMADSARWAR,F
SHAHIDMAHMOOD,F
HAMZABIN LADEN,F
VLADIMIRGAGLOEV,F
YONG-WONJO,F
P'IL-HUNKANG,F
BYONG CHOLMIN,F
HWICHOE,F
MINISTRY OF LABOR,J
STATE PLANNING COMMISSION,J
ALEKSEY ALEKSEYEVICHBELAN,F
IBRAHIMAL-BANNA,F
EVGENIY MIKHAYLOVICHBOGACHEV,F
IL-NAMKIM,F
IGOR VALENTINOVICHKOROBOV,F
SERGEY ALEKSANDROVICHGIZUNOV,F
IGOR OLEGOVICHKOSTYUKOV,F
VLADIMIR STEPANOVICHALEXSEYEV,F
SPECIAL TECHNOLOGY CENTER,J
ZORSECURITY,J
AUTONOMOUS NONCOMMERCIAL ORGANIZATION PROFESSIONAL ASSOCIATION OF DESIGNERS OF DATA PROCESSING SYSTEMS,J
MAIN INTELLIGENCE DIRECTORATE,J
FEDERAL SECURITY SERVICE,J
ALEXANDA AMONKOTEY,F
KHALEDSHARROUF,F
BACHRUMSYAH MENNORUSMAN,F
ALI MUHAMMAD ABUTURAB,F
OMANROCHMAN,F
NEIL CHRISTOPHERPRAKASH,F
INAYAT URRAHMAN,F
WELFARE AND DEVELOPMENT ORGANIZATION OF JAMAAT-UD-DAWAH FOR QUR'AN AND SUNNAH,J
HAYAT ULLAH GHULAMMUHAMMAD,F
MUSTAFAMUGHNIYEH,F
ALIDAMUSH,F
JAMAAH ANSHARUT DAULAH,J
AHMADHASAN YUSUF,F
ORGANIZATION FOR TECHNOLOGICAL INDUSTRIES,J
WON HONGKIM,F
YO JONGKIM,F
ALSAYEDMURTADHA MAJEED RAMADHAN ALAWI,F
MILORADDODIK,F
YORV INMOBILIARIA,J
"GRUPO SEGTAC, S.A. DE C.V.",J
ABDOLLAHASGHARZADEH,F
TENNYDARIAN,F
EAST STAR COMPANY,J
OFOG SABZE DARYA COMPANY,J
QINXIANHUA,F
"NINGBO NEW CENTURY IMPORT AND EXPORT COMPANY, LTD.",J
RICHARDYUE,F
CAROLZHOU,F
COSAILING BUSINESS TRADING COMPANY LIMITED,J
MKS INTERNATIONAL CO. LTD.,J
ROYAL PEARL GENERAL T.R.D.,J
KAMBIZROSTAMIAN,F
MOSTAFAZAHEDI,F
ERVIN DANESH ARYAN COMPANY,J
MOHAMMADMAGHAM,F
ZIST TAJHIZ POOYESH COMPANY,J
GHODRATZARGARI,F
HASAN DEHGHANEBRAHIMI,F
MAHER TRADING AND CONSTRUCTION COMPANY,J
MUHAMMAD 'ABD-AL-AMIRFARHAT,F
REEM PHARMACEUTICAL,J
MIRAGE FOR ENGINEERING AND TRADING,J
MIRAGE FOR WASTE MANAGEMENT AND ENVIRONMENTAL SERVICES SARL,J
YAHYAAL-HAJJ,F
ALISHARIFI,F
MARIA MONSERRATAVILA ROCHA,F
"ALONDRA PRODUCE, S.P.R. DE R.I.",J
"COMERCIALIZADORA GAEL 4, S.A. DE C.V.",J
"CONSTRUCTORA JOEL, S.A. DE C.V.",J
"CONSTRUCTORA VANIA, S.A. DE C.V.",J
CRUZITA NOVEDADES,J
"DISPERSORA GAEL, S.A. DE C.V.",J
"FELIXTAPIA, S.C. DE R.L. DE C.V.",J
"AGRICOLA RUELAS, S.P.R. DE R.I.",J
RAQUELRIVERA GUERRERO,F
REYNA ISABELRIVERA SANDOVAL,F
PATRICIA LOURDESRUELAS AVILA,F
TRINIDADRUELAS AVILA,F
CRUZSANCHEZ MEDRANO,F
PEDROSANCHEZ MEDRANO,F
METALLIC MANUFACTURING FACTORY,J
FAREDSAAL,F
"OPERADORA LOS FAMOSOS, S.A. DE C.V.",J
"COMERCIALIZADORA TRADE CLEAR, S.A. DE C.V.",J
MUHAMMAD HADI 'ABD-AL-RAHMAN FAYHAN SHARBANAL-'ANZI,F
ALFONSOCORONA ROMERO,F
EDGAR ALFONSOCORONA ROBLES,F
PAEKSOL TRADING CORPORATION,J
MUHAMMAD BAHRUN NAIM ANGGIHTAMTOMO,F
MUHAMMAD WANNDY BIN MOHAMEDJEDI,F
EL SHAFEEELSHEIKH,F
SAMI BASHURBOURAS,F
MARK JOHNTAYLOR,F
ANJEMCHOUDARY,F
SHANE DOMINICCRAWFORD,F
CHOL SUKANG,F
IL-KYUPAK,F
SU YONGRI,F
SUNG NAMJANG,F
"DANDONG RICH EARTH TRADING CO., LTD.",J
YONG SUKIM,F
CHOL SONGJO,F
MUN CHOLKIM,F
NAM UNGKIM,F
CHUN YONGCHOE,F
TONG-HOKIM,F
JANG SUHAN,F
ABU ANASAL-GHANDOUR,F
HAMMAHAMANI,F
TAREKSAKR,F
TEHRAN PRISONS ORGANIZATION,J
SOHRABSOLEIMANI,F
JOSE MARIARUELAS AVILA,F
HARMOHAN SINGHHAKIMZADA,F
JASMEETHAKIMZADA,F
MAIWAND GENERAL TRADING CO LLC,J
"OPERADORA DE REPOSTERIAS Y RESTAURANTES, S.A. DE C.V.",J
MUBARAK MOHAMMED AALOTAIBI,F
AHMADHAMDAN,F
GHASSANSAFTALI,F
HAYTHAM AHMADAL-HURANI,F
AHMAD'ALI,F
MUHAMMADAL-IBRAHIM,F
BILALHASAN,F
ALIDARWISH,F
SIWUMARMUHANNA,F
BADRRASHID,F
AYHAMISMA'IL,F
MAZIN'ALYA,F
MUHAMMAD SAMIRAL-FAQIR,F
IMANAL-TAWWAKHI,F
RIDWAN 'ALIAL-JIBAWI,F
SAMAR SHAKIRJAWISH,F
HIYAMJIRJIS,F
SALMAAL-JABI,F
RIM NADIRAL-TAQI,F
HANAAL-'AZBAH,F
AS'ADHASAN,F
SAFWANAL-AKHRAS,F
AMMARHASAN,F
SAMIYABABA,F
AMINHUDBAH,F
YUMNA MARWAN AL-SAYYID SULAYMANAL-ATASI,F
TAMAMAL-DARWISH,F
ABIR 'ABD-AL-KARIMKHAYMI,F
NARIMANAL-DAWUD,F
RIDWAN HASAN'ALLUSH,F
SAYYAR'ABDALLAH,F
FAYIZMUSTAFA,F
RIDWANAL-KHATIB,F
RASHIDAYYUBI,F
ISANASR,F
SABANASIF,F
WAFA'NAJJAR,F
GHAYTHAL-SHAWWA,F
MUHAMMAD RIYADHIMSI,F
SABAAL-TABBAL,F
RIM'ABBAS,F
MUHAMMADSALLUM,F
JUMANAHAL-SASI,F
HASSANAL-RAYS,F
NIDALAL-SA'ID,F
YUNUSSA'UD,F
SA'IDSINDID,F
MUHAMMAD SAYYAHNASR,F
'ALIHUSAYN,F
RULAKIWAN,F
ZIYAD'AQQAD,F
MUHAMMAD ZUHAYRAL-MUDALLAL,F
ADNANAL-JUBBAH,F
DIYABAL-SHAYKH,F
FADIYAHZA'RURAH,F
HALASIRHAN,F
MUZAYYINAL-DAGHISTANI,F
KHALILMANSUR,F
ZUHAYRRABAH,F
SA'IDSA'ID,F
MUHAMMAD AKRAMAL-BURSHAH,F
AHMADZARIFAH,F
YAHYA'ABD-AL-JALIL,F
ZAKARIYAAL-'ASALI,F
MAYSA'QATTAN,F
LU'AYDA'UD,F
MASHHURAL-HUSAYN,F
MUHAMMAD SA'IDAL-HAKIM,F
AKRAMSULAYMAN,F
MUHAMMAD GHASSANTALLUJ,F
FIRIYALQATISH,F
MUHAMMAD HISHAM FU'ADYUSUF,F
SA'IDFARMAND,F
MUHAMMADHUSAYN,F
MUHAMMAD KHAYRSUKHAYTAH,F
MUHAMMADBIZRAH,F
FAYIZBUZ-AL-JUDDI,F
MUNAKHABIYYAH,F
MUHSINYUSUF,F
YUSUFAL-HATUM,F
RAJABDAYYUB,F
AYMANAL-DALATI,F
BASILAL-HALABI,F
MAHMUDZANBU'AH,F
ABD-AL-SALAMAL-RASLAN,F
MUHAMMADHAWWAT,F
NAWRASAL-ID,F
MAHMUDRAHHAL,F
SALIHAL-'ALI,F
AHDAL-MASRI,F
AMINMAJRUD,F
SALIMDUMIT,F
HIKMAT'ABDU,F
AHMADDAHIR,F
IYADSALIM,F
HAYTHAMASMAR,F
MUSAAL-HARIRI,F
FARHANMAHFUD,F
AYMANAHMAD,F
THA'IRDAYYUB,F
ISMA'IL'ALI,F
MUZHIRSHARBA,F
MA'NGHANIM,F
MISBAHMIRDASH,F
FAYSALBU'AYTI,F
ZAKARIYAAL-'ALI,F
TAYSIRSULAYMAN,F
LU'AYFU'ANI,F
HANANHUSAYN,F
HAMIDJUM'AH,F
SULSUBAYLAAL-JANAN,F
YUSUFMA'TUQ,F
RANABUNDUQJI,F
RANASAQR,F
HUSAM-AL-DINJALAL,F
SAMIRAL-SHA'IR,F
MAJDSA'ID,F
RUBADUWAYR,F
MUHAMMADSALMAN,F
AYHAM HAJJMUSTAFA,F
SUSANLAYLA,F
RAHFAL-MASRI,F
GHUSN AL-ZUHURAL-FAWAKHIRI,F
MUSTAFAZAYDAN,F
SHADISALMAN,F
ANASAL-WADI,F
MUHAMMAD HAYTHAM'ABD-AL-SAMAD,F
RUWAYDAHSA'ADAH,F
FARHUBFADUL,F
MUHAMMAD IYADAL-NA'IMI,F
MUHAMMAD NASIRSABBAGH,F
MAHMUBDAL-HARZRURI,F
IBRAHIM SA'D ZAYN-AL-'ABIDINJAZBAH,F
QASIMAL-NAJJAR,F
MUHAMMAD NAZMI 'ULWANIDABBAGH,F
ABDALLAH'ABDU,F
ALIASWAD,F
SA'DALLAH 'ATIFLABABIDI,F
JAMAL ZAYDANSHAHT,F
MUHAMMAD JALALHILALI,F
MUHAMMADAL-RAHHAL,F
AMIRMUSHRIF,F
MUHAMMAD NADIM SUBHIZIHAR,F
'ABD-AL-'AZIMAL-BAKKUR,F
AHMADDAWARAH,F
IMAD ISMA'ILBASHA,F
ABD-AL-RAHMANBASAL,F
AHDBITAR,F
FAYSALMUHAMMAD,F
SAMIHANIS,F
IMADNUR-AL-DIN,F
ISAKHIDR,F
UMARHIJAZI,F
JAMAL 'ALIAL-AQRA',F
ZIYAD RAMADANLULAH,F
AHMADSABUNI,F
HASANAHMAD,F
MUHAMMADAL-SHAYKH,F
KHALID ZAKIQANBAR,F
AHMADSALIM,F
AS'AD 'ADNANHALLAQ,F
HAYTHAMSHUNATI,F
WAHIDHUSAYN,F
MUSTAFA DIBRABI',F
FAYSALKHALUF,F
HANNANJAHHAR,F
'ALI HAJJMUHAMMAD,F
FADIAL-RAHYAH,F
MUHAMMAD'ABDALLAH,F
MUHAMMAD MU'AMMARQURJU,F
MUHAMMADHAMANDUSH,F
ABDALLAHJUNDIYAH,F
ABD-AL-SALAMMA'RUF,F
MUHAMMADSA'DU,F
AHMADASWAD,F
FU'AD'AZIZI,F
MUHAMMAD AYMAN NASIR-AL-DINSALIM,F
HUDU' NAYIFHAMSHU,F
MUHAMMAD RIDWANQUDAYMATI,F
MUHAMMAD NASIRMUHAYIRI,F
HIKMAT'ABBUD,F
SINANSAQR,F
FU'AD 'ABD-AL-QADIRIBRAHIM,F
HUSAYN RIDAJAWISH,F
AHMADNAJIB,F
MUHAMMADAL-MUHAMMAD,F
IBRAHIMIDRIS,F
MUHAMMAD'ARAFAT,F
AMMARDAYRI,F
BASSAMWARDAH,F
MUS'IDAL-'UBAYSI,F
MUHAMMAD FAWZIHAJJI,F
HUSAM 'ADBD-AL-BARRAL-FAKHURI,F
QASIMTABAQ,F
MUHAMMAD 'AZZAMSHI'AR,F
ABDALLAHHAFIZ,F
ABD-AL-'AZIZ'ABD-AL-QADIR,F
SAMIR'ALI,F
IBRAHIMAL-KHUWAYLID,F
'ABD-AL-SALAMSHURAYQI,F
MUHAMMAD AL-KHALIDKHASHAFI,F
'ABD-AL-HAKIMSHURUF,F
ZAKARIYA 'ALIAL-ISMA'IL,F
'ABDU TAHIRAL-MATAR,F
MASHHURDIB,F
AKRAMAL-QUTMAH,F
MUHAMMAD WA'ILTURAYSI,F
AHMADHAMAWI,F
SAMIR AL-AHMADAL-YUSUF,F
MUHAMMAD'ALI,F
BASILSHA'BAN,F
MUHAMMAD AMINNAJJAR,F
RASHID RASHIDNI'MA,F
AHMAD'ABD-AL-WAHHAB,F
SABIR KHAYRMUSATTIT,F
RIYADAL-AHMAD,F
HUSAYN-AHMADAL-BAYKU,F
JALAL-AL-DIN 'ADILJIJAH,F
HADILSHUAYHANAH,F
MALIK 'ADILKARIM,F
AHMADKHALALU,F
NISRIN BUBHI'ID,F
MUHAMMADHAITANI,F
DIYA'WAFA'I,F
NUR-AL-DINBAWADUQJI,F
USAMAH RAMADANMALA'IKAH,F
FIRASMUSA,F
KHALIDAL-MAHMUD,F
ANAS 'ADILMIRKAN,F
HUSAM-AL-DIN WALIDKALALAH,F
WASIMAL-SA'ID,F
MUHAMMADHARIRI,F
'ABD-AL-LATIFKITU',F
FIRAS HAJJSALIM,F
HUSAM A-SAHYKHTAHA,F
JAWDATNA'SANI,F
KHALIDAL-BAKUR,F
SUHAYRAL-HUSAYN,F
RANA'ULAYSHAH,F
MUHSINAL-FIRAS,F
ISMA'ILAL-SHURAYQI,F
'ALIIBRAHIM,F
AMMAR FU'ADAL-ISMA'IL,F
NASIM'AWDAH,F
AHMAD AL-HASANAL-SILMU,F
ALIIBRAHIM,F
AHMADAL-'ABD,F
MUHAMMAD'ALI,F
'ALA'-AL-DINJUKHDAR,F
BASHARSA'ADAT,F
MURADAS'AD,F
KHALID AL-HAJJ MUHAMMADAL-'AYSH,F
AHDJADDU',F
HASANKHADDUR,F
SALMAMUKHAYBIR,F
JIHAD-AL-DINQURJU,F
'ABD-AL-NASIR IBBIZAMR,F
MUHAMMAD 'ARIF AL-HASANAL-KHUDAYR,F
ALIJUMUL,F
ABDALLAHAL-HASAN,F
WASIMSALMAN,F
DAYMASULAYMAN,F
AHMAD NADIR IBRAHIMBASHA,F
IBRAHIMMUSTAFA,F
BAHA'AL-LAYIQ,F
JAMILAHTAHA,F
HALAFARAJ,F
AMINAHAL-MUKAHHAL,F
HASAN MUHAMMADZAYD,F
MILADMAWAS,F
AHMAD'ABUD,F
NAWARMUTAWIJ,F
MAIKEL JOSEMORENO PEREZ,F
VADIM VIKTOROVICHBULGAKOV,F
ANDREI GENNADYEVICHMELNIKOV,F
KHALID ALI MABKHUTAL-ARADAH,F
RUANRUNLING,F
SHANGHAI NORTH BEGINS INTERNATIONAL,J
SHANGHAI GANG QUAN TRADE CO.,J
SHANGHAI NORTH TRANSWAY INTERNATIONAL TRADING CO.,J
JUAN JOSEMENDOZA JOVER,F
ARCADIO DE JESUSDELGADO ROSALES,F
GLADYS MARIAGUTIERREZ ALVARADO,F
CARMEN AUXILIADORAZULETA DE MERCHAN,F
MATIN SANAT NIK ANDISHAN,J
LUIS FERNANDODAMIANI BUSTILLOS,F
MUHAMMED BIN-MUHAMMED FARISQUWAYDIR,F
LOURDES BENICIASUAREZ ANDERSON,F
SYRIAN COMPANY FOR INFORMATION TECHNOLOGY,J
CALIXTO ANTONIOORTEGA RIOS,F
AL-BUSTAN CHARITY,J
SAMIR SAKHIRDARWISH,F
IYADMAKHLUF,F
IHABMAKHLUF,F
CHAM ISLAMIC BANK,J
MUHAMMADABBAS,F
AL-AJNIHAH,J
BARLY OFF-SHORE,J
RAHIMAHMADI,F
MORTEZAFARASATPOUR,F
HASHIM MUHSIN AYDARUSAL-HAMID,F
MUHAMMAD AHMAD 'ALIAL-ISAWI,F
STATE AFFAIRS COMMISSION,J
KOREAN PEOPLE'S ARMY,J
MINISTRY OF PEOPLE'S ARMED FORCES,J
SU-KWANGKIM,F
IGOR ALEKSANDROVICHMICHURIN,F
ARDIS-BEARINGS LLC,J
HASHEMSAFIEDDINE,F
KOREA COMPUTER CENTER,J
SONGI TRADING COMPANY,J
KOREA ZINC INDUSTRIAL GROUP,J
SONG-HYOKRI,F
JOSE LUISRUELAS AVILA,F
"KPSK, OOO",J
ALEKSANDR NIKOLAYEVICHVOROBEV,F
MIKHAIL ALEKSEYEVICHPLISYUK,F
"MOLOT-ORUZHIE, OOO",J
OBORONLOGISTIKA OOO,J
IGOR ALEKSANDROVICHKORNET,F
LEONID IVANOVICHPASECHNIK,F
NATALYA IVANOVNAKHORSHEVA,F
PETR GRIGORIEVICHJAROSH,F
ALEKSEY ALEKSANDROVICHKOSTRUBITSKY,F
OLEKSII OLEKSANDROVYCHDYKIY,F
IRINANIKITINA,F
RIVIERA SUNRISE RESORT & SPA,J
"IFDK, ZAO",J
OLGAPLAKSINA,F
JONATHANALVAREZ ESCOBAR,F
TITO ALDEMARRUANO YANDUN,F
ATTALLAH SALMAN 'ABD KAFIAL-JABURI,F
'UMARAL-KUBAYSI,F
AL-KAWTHAR MONEY EXCHANGE,J
MARWAN IBRAHIM HUSSAYN TAHAL-AZAWI,F
MAJELIS MUJAHIDIN INDONESIA,J
OLEG ANATOLIEVICHKAMSHILOV,F
CENTRAL REPUBLIC BANK,J
STATE BANK LUHANSK PEOPLE'S REPUBLIC,J
"TSMRBANK, OOO",J
"TAATTA, AO",J
JOINT STOCK COMPANY BLACK SEA BANK OF DEVELOPMENT AND RECONSTRUCTION,J
JOINT STOCK COMMERCIAL BANK RUBLEV,J
JOINT-STOCK COMPANY COMMERCIAL BANK NORTH CREDIT,J
"IS BANK, AO",J
"VVB, PAO",J
MOHAMMED ISA YOUSIF SAQARAL BINALI,F
OUSSAMA AHMADATAR,F
MOHAMMAD SHAFIARMAR,F
LIMITED LIABILITY COMPANY CONCORD MANAGEMENT AND CONSULTING,J
CONCORD CATERING,J
PRIVATE MILITARY COMPANY 'WAGNER',J
DMITRIY VALERYEVICHUTKIN,F
SERGEY MAKAROVICHNAZAROV,F
BIKE CENTER,J
'WOLF' HOLDING OF SECURITY STRUCTURES,J
GENNADII ANATOLIEVICHNIKULOV,F
DENIS YURYEVICHRYAUZOV,F
MOHAMMAD YUSUFSHAH,F
MINGZHENG INTERNATIONAL TRADING LIMITED,J
"DANDONG ZHICHENG METALLIC MATERIAL CO., LTD.",J
TRANSATLANTIC PARTNERS PTE. LTD.,J
VELMUR MANAGEMENT PTE LTD,J
GEFEST-M LLC,J
RUBEN RUSLANOVICHKIRAKOSYAN,F
HONG RILI,F
MIKHAIL YUR'EVICHPISKLIN,F
YUPENGCHI,F
"JINHOU INTERNATIONAL HOLDINGS CO., LTD.",J
"DANDONG TIANFU TRADE CO., LTD.",J
WEISUN,F
"DALIAN GLOBAL UNITY SHIPPING CO., LTD.",J
MALIK RUSLANOVISHBARKHANOEV,F
ONOFRE JUNIORAGUINO ARBOLEDA,F
RUANO YANDUN DRUG TRAFFICKING ORGANIZATION,J
BAOXIALIU,F
ABASCIENCE TECH CO. LTD.,J
RAYBEAM OPTRONICS CO. LTD.,J
"RAYTRONIC CORPORATION, LIMITED",J
"SUNWAY TECH CO., LTD",J
RAYAN ROSHD AFZAR COMPANY,J
MOHSENPARSAJAM,F
SEYYED REZAGHASEMI,F
FARSHADHAKEMZADEH,F
ISLAMIC REVOLUTIONARY GUARD CORPS AEROSPACE FORCE SELF SUFFICIENCY JIHAD ORGANIZATION,J
ISLAMIC REVOLUTIONARY GUARD CORPS RESEARCH AND SELF-SUFFICIENCY JEHAD ORGANIZATION,J
QESHM MADKANDALOO SHIPBUILDING COOPERATIVE CO,J
RAMOR GROUP,J
RESITTAVAN,F
AJILY SOFTWARE PROCUREMENT GROUP,J
ANDISHEH VESAL MIDDLE EAST COMPANY,J
MOHAMMED SAEEDAJILY,F
MOHAMMED REZAREZAKHAH,F
ANDREYSERBIN,F
TONG-CHOLKIM,F
MANSUDAE OVERSEAS PROJECTS ARCHITECTURAL AND TECHNICAL SERVICES (PTY) LIMITED,J
QINGDAO CONSTRUCTION (NAMIBIA) CC,J
ROCCOALBISINNI SERRANO,F
ALEJANDRO ANTONIOFLEMING CABRERA,F
SIMON ALEJANDROZERPA DELGADO,F
NESTOR LUISREVEROL TORRES,F
ELIAS JOSEJAUA MILANO,F
FRANKLIN HORACIOGARCIA DUQUE,F
TAREK WILLIAMSAAB HALABI,F
TIBISAYLUCENA RAMIREZ,F
JESUS RAFAELSUAREZ CHOURIO,F
SERGIO JOSERIVERO MARCANO,F
MARIA IRISVARELA RANGEL,F
CARLOS ALFREDOPEREZ AMPUEDA,F
SHAHID KARIMI INDUSTRIES,J
SHAHID RASTEGAR INDUSTRIES,J
SHAHID CHERAGHI INDUSTRIES,J
SHAHID VARAMINI INDUSTRIES,J
SHAHID KALHOR INDUSTRIES,J
AMIR AL MO'MENIN INDUSTRIES,J
NICOLASMADURO MOROS,F
FRANCISCO JOSEAMELIACH ORTA,F
ADAN COROMOTOCHAVEZ FRIAS,F
TANIAD'AMELIO CARDIET,F
BLADIMIR HUMBERTOLUGO ARMAS,F
ERIKA DEL VALLEFARIAS PENA,F
CARMEN TERESAMELENDEZ RIVAS,F
RAMON DARIOVIVAS VELASCO,F
HERMANN EDUARDOESCARRA MALAVE,F
HIZBUL MUJAHIDEEN,J
ABU YAHYAAL-IRAQI,F
AHMADALKHALD,F
SALIM MUSTAFA MUHAMMADAL-MANSUR,F
OKOTLUKWANG,F
MUSAHATARI,F
MALEK REUBENRIAK RENGU,F
ALL ENERGY INVESTMENTS LTD,J
"A+ ENGINEERING, ELECTRONICS & MEDIA PRINTING CO. LTD.",J
MAK INTERNATIONAL SERVICES CO LTD,J
TONY-LEETHULSIE,F
BRANDON-LEETHULSIE,F
SADID CARAN SABA ENGINEERING COMPANY,J
KHORS AIRCOMPANY,J
DART AIRLINES,J
SADEGHAHMADZADEGAN,F
SINAKEISSAR,F
OMIDGHAFFARINIA,F
NADERSAEDI,F
ITSEC TEAM,J
AHMADFATHI,F
AMINSHOKOHI,F
HAMIDFIROOZI,F
AGRICULTURAL DEVELOPMENT BANK,J
SU NAMPANG,F
CHEIL CREDIT BANK,J
HANA BANKING CORPORATION LTD,J
WON UKPAE,F
CHUN SONGRI,F
MINKANG,F
CHOL MANKO,F
SANG-HOKIM,F
JONG MANKIM,F
CHUN HWANRI,F
BONG NAMPAK,F
HYOK CHOLKIM,F
TONG CHOLKIM,F
KYONG HWANMUN,F
CHONG-CHOLKWAK,F
HUI-BONGRYOM,F
YONG ILHO,F
SO'K-MINCH'OE,F
INTERNATIONAL INDUSTRIAL DEVELOPMENT BANK,J
JINSONG JOINT BANK,J
KORYO COMMERCIAL BANK LTD.,J
RYUGYONG COMMERCIAL BANK,J
JINMYONG JOINT BANK,J
KYONG HYOKKIM,F
CHOL NAMPAK,F
HO NAMRI,F
SANG JUNJI,F
MUN ILPAK,F
SUNG JUNCHA,F
U'N-SO'NGRI,F
HYO'KCHU,F
CENTRAL BANK OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,J
KYONG ILKIM,F
JA HYONGKU,F
